"","X1","record_id","policy_id","entry_type","correct_type","update_type","update_level","description","date_announced","date_start","date_end","country","ISO_A3","ISO_A2","init_country_level","domestic_policy","province","city","type","type_sub_cat","type_text","institution_status","target_country","target_geog_level","target_region","target_province","target_city","target_other","target_who_what","target_direction","travel_mechanism","compliance","enforcer","index_high_est","index_med_est","index_low_est","index_country_rank","link","date_updated","recorded_date"
"262",117,"R_1kSN8o04jZPD6HcEy",2577721,"new_entry","correction",NA,NA,"In early May, the earliest announced project being 11 May, the NSW Government of Australia invested $800 million into NSW Health to boost ICU capacity and purchase additional services and medical equipment. On a variety of projects spanning from May 11 to September 9, this investment has been directed to: allowing Final year medical students will take on new, supervised roles in NSW hospitals to boost the medical workforce (May 11); upskill-ing 1500 nurses to boost ICU capacity (13 May); producing a fleet of 89 new ambulances; funding the Patient Experience Program (May 18); and funding The Ventilator Innovation Project. 
",2020-05-13,2020-05-13,2020-05-13,"Australia","AUS","AU","Provincial",0,"NSW",NA,"Health Resources","Ventilators",NA,NA,"Australia",NA,NA,"New South Wales",NA,NA,NA,NA,NA,"Mandatory (Unspecified/Implied)","Ministry/Department of Health,Provincial/State Government",NA,NA,NA,NA,"NA ; https://www.nsw.gov.au/media-releases/boost-to-intensive-care-nurse-workforceSW Government ; Boost to intensive care nurse workforce ; https://www.nsw.gov.au/media-releases/new-fleet-for-nsw-ambulance-frontline ; https://www.nsw.gov.au/news/86-million-to-improve-patients-hospital-experience ; https://www.nsw.gov.au/media-releases/locally-made-lifesaving-ventilators",2020-09-10,2020-09-10 02:18:50
"263",118,"R_1kSN8o04jZPD6HcCo",2577721,"new_entry","correction",NA,NA,"In early May, the earliest announced project being 11 May, the NSW Government of Australia invested $800 million into NSW Health to boost ICU capacity and purchase additional services and medical equipment. On a variety of projects spanning from May 11 to September 9, this investment has been directed to: allowing Final year medical students will take on new, supervised roles in NSW hospitals to boost the medical workforce (May 11); upskill-ing 1500 nurses to boost ICU capacity (13 May); producing a fleet of 89 new ambulances; funding the Patient Experience Program (May 18); and funding The Ventilator Innovation Project. 
",2020-05-13,2020-05-13,2020-05-13,"Australia","AUS","AU","Provincial",0,"NSW",NA,"Health Resources","Other Health Infrastructure",NA,NA,"Australia",NA,NA,"New South Wales",NA,NA,NA,NA,NA,"Mandatory (Unspecified/Implied)","Ministry/Department of Health,Provincial/State Government",NA,NA,NA,NA,"NA ; https://www.nsw.gov.au/media-releases/boost-to-intensive-care-nurse-workforceSW Government ; Boost to intensive care nurse workforce ; https://www.nsw.gov.au/media-releases/new-fleet-for-nsw-ambulance-frontline ; https://www.nsw.gov.au/news/86-million-to-improve-patients-hospital-experience ; https://www.nsw.gov.au/media-releases/locally-made-lifesaving-ventilators",2020-09-10,2020-09-10 02:18:50
"264",119,"R_1kSN8o04jZPD6HcCi",2577721,"new_entry","correction",NA,NA,"In early May, the earliest announced project being 11 May, the NSW Government of Australia invested $800 million into NSW Health to boost ICU capacity and purchase additional services and medical equipment. On a variety of projects spanning from May 11 to September 9, this investment has been directed to: allowing Final year medical students will take on new, supervised roles in NSW hospitals to boost the medical workforce (May 11); upskill-ing 1500 nurses to boost ICU capacity (13 May); producing a fleet of 89 new ambulances; funding the Patient Experience Program (May 18); and funding The Ventilator Innovation Project. 
",2020-05-13,2020-05-13,2020-05-13,"Australia","AUS","AU","Provincial",0,"NSW",NA,"Health Resources","Nurses",NA,NA,"Australia",NA,NA,"New South Wales",NA,NA,NA,NA,NA,"Mandatory (Unspecified/Implied)","Ministry/Department of Health,Provincial/State Government",NA,NA,NA,NA,"NA ; https://www.nsw.gov.au/media-releases/boost-to-intensive-care-nurse-workforceSW Government ; Boost to intensive care nurse workforce ; https://www.nsw.gov.au/media-releases/new-fleet-for-nsw-ambulance-frontline ; https://www.nsw.gov.au/news/86-million-to-improve-patients-hospital-experience ; https://www.nsw.gov.au/media-releases/locally-made-lifesaving-ventilators",2020-09-10,2020-09-10 02:18:50
"265",120,"R_1kSN8o04jZPD6HcCr",2577721,"new_entry","correction",NA,NA,"In early May, the earliest announced project being 11 May, the NSW Government of Australia invested $800 million into NSW Health to boost ICU capacity and purchase additional services and medical equipment. On a variety of projects spanning from May 11 to September 9, this investment has been directed to: allowing Final year medical students will take on new, supervised roles in NSW hospitals to boost the medical workforce (May 11); upskill-ing 1500 nurses to boost ICU capacity (13 May); producing a fleet of 89 new ambulances; funding the Patient Experience Program (May 18); and funding The Ventilator Innovation Project. 
",2020-05-13,2020-05-13,2020-05-13,"Australia","AUS","AU","Provincial",0,"NSW",NA,"Health Resources","Other Heath Staff",NA,NA,"Australia",NA,NA,"New South Wales",NA,NA,NA,NA,NA,"Mandatory (Unspecified/Implied)","Ministry/Department of Health,Provincial/State Government",NA,NA,NA,NA,"NA ; https://www.nsw.gov.au/media-releases/boost-to-intensive-care-nurse-workforceSW Government ; Boost to intensive care nurse workforce ; https://www.nsw.gov.au/media-releases/new-fleet-for-nsw-ambulance-frontline ; https://www.nsw.gov.au/news/86-million-to-improve-patients-hospital-experience ; https://www.nsw.gov.au/media-releases/locally-made-lifesaving-ventilators",2020-09-10,2020-09-10 02:18:50
"266",266,"R_2Cy6HHz1A9pCyeIAu",5483463,"new_entry","original",NA,NA,"On 12 May 2020, the Australian Government Department of Health released a video on their YouTube channel titled ""COVIDSafe app - learn more with Dr Nick"". The video description: ""Deputy Chief Medical Officer Dr Nick Coatsworth explains how the COVIDSafe app works and why it is important to help stop the spread of coronavirus.""
",2020-05-13,2020-05-13,NA,"Australia","AUS","AU","National",0,NA,NA,"Public Awareness Measures","Disseminating information related to COVID-19 to the public that is reliable and factually accurate",NA,NA,"Australia",NA,NA,NA,NA,NA,NA,NA,NA,"Voluntary/Recommended but No Penalties","Ministry/Department of Health",NA,NA,NA,NA,"https://youtu.be/qLj46y4KsYY",2020-09-21,2020-09-21 17:00:07
"267",363,"R_2w0TkEzSSLwUloTDv",5963324,"new_entry","original",NA,NA,"On May 14 2020, the NSW Government of Australia commenced Public Health (COVID-19 Restrictions on Gathering and Movement) Order (No 2) 2020, under the Public Health Act 2010, to ease the shutdown of nonessential services. This would allow food and drink premises (such as cafes, restaurants, pubs and registered clubs, or microbreweries and distilleries) to be open to the public, for not more than 10 persons at any time.
",2020-05-14,2020-05-15,2020-08-14,"Australia","AUS","AU","Provincial",1,"NSW",NA,"Restriction and Regulation of Businesses","Restaurants",NA,"This type of business  (""Restaurants"") is allowed to open with conditions","Australia",NA,NA,"New South Wales",NA,NA,"All Residents (Citizen Residents + Foreign Residents)",NA,NA,"Mandatory (Unspecified/Implied)","Provincial/State Government,Police",NA,NA,NA,NA,"http://138.25.65.110/au/legis/nsw/covid-19_orders/ph19rogamo22020614/",2020-09-10,2020-09-10 01:41:11
"268",364,"R_2w0TkEzSSLwUloTAk",5963324,"new_entry","original",NA,NA,"On May 14 2020, the NSW Government of Australia commenced Public Health (COVID-19 Restrictions on Gathering and Movement) Order (No 2) 2020, under the Public Health Act 2010, to ease the shutdown of nonessential services. This would allow food and drink premises (such as cafes, restaurants, pubs and registered clubs, or microbreweries and distilleries) to be open to the public, for not more than 10 persons at any time.
",2020-05-14,2020-05-15,2020-08-14,"Australia","AUS","AU","Provincial",1,"NSW",NA,"Restriction and Regulation of Businesses","Bars",NA,"This type of business  (""Bars"") is allowed to open with conditions","Australia",NA,NA,"New South Wales",NA,NA,"All Residents (Citizen Residents + Foreign Residents)",NA,NA,"Mandatory (Unspecified/Implied)","Provincial/State Government,Police",NA,NA,NA,NA,"http://138.25.65.110/au/legis/nsw/covid-19_orders/ph19rogamo22020614/",2020-09-10,2020-09-10 01:41:11
"269",365,"R_2w0TkEzSSLwUloTAr",5963324,"new_entry","original",NA,NA,"On May 14 2020, the NSW Government of Australia commenced Public Health (COVID-19 Restrictions on Gathering and Movement) Order (No 2) 2020, under the Public Health Act 2010, to ease the shutdown of nonessential services. This would allow food and drink premises (such as cafes, restaurants, pubs and registered clubs, or microbreweries and distilleries) to be open to the public, for not more than 10 persons at any time.
",2020-05-14,2020-05-15,2020-08-14,"Australia","AUS","AU","Provincial",1,"NSW",NA,"Restriction and Regulation of Businesses","Commercial Businesses",NA,"This type of business  (""Commercial Businesses"") is closed/locked down","Australia",NA,NA,"New South Wales",NA,NA,"All Residents (Citizen Residents + Foreign Residents)",NA,NA,"Mandatory (Unspecified/Implied)","Provincial/State Government,Police",NA,NA,NA,NA,"http://138.25.65.110/au/legis/nsw/covid-19_orders/ph19rogamo22020614/",2020-09-10,2020-09-10 01:41:11
"270",366,"R_2w0TkEzSSLwUloTCz",5963324,"new_entry","original",NA,NA,"On May 14 2020, the NSW Government of Australia commenced Public Health (COVID-19 Restrictions on Gathering and Movement) Order (No 2) 2020, under the Public Health Act 2010, to ease the shutdown of nonessential services. This would allow food and drink premises (such as cafes, restaurants, pubs and registered clubs, or microbreweries and distilleries) to be open to the public, for not more than 10 persons at any time.
",2020-05-14,2020-05-15,2020-08-14,"Australia","AUS","AU","Provincial",1,"NSW",NA,"Restriction and Regulation of Businesses","Personal Grooming Businesses (e.g. hair salons)",NA,"This type of business  (""Personal Grooming Businesses"") is closed/locked down","Australia",NA,NA,"New South Wales",NA,NA,"All Residents (Citizen Residents + Foreign Residents)",NA,NA,"Mandatory (Unspecified/Implied)","Provincial/State Government,Police",NA,NA,NA,NA,"http://138.25.65.110/au/legis/nsw/covid-19_orders/ph19rogamo22020614/",2020-09-10,2020-09-10 01:41:11
"271",367,"R_21iAlZttl5rSQxADv",79497,"new_entry","correction",NA,NA,"30/04/2020: From noon May 15 2020, businesses and certain venues must complete a COVID-19 safety plan checklist to ensure they are operating within physically distancing and hygiene guidelines.  [STAGE 2]

Businesses will be able to complete and submit the checklist prior to opening, with health officers making subsequent compliance checks.

In Stage 2, it is permitted to:
• Serve food or beverages in a shopping centre food court
• Operate restaurants and cafes
• Operate a bar, sports or RSL club (alcohol allowed with the consumption of food), excluding gaming activities
• Operate an indoor market
• Operate a beauty therapy salon for (non facial) services, such as nails, massage and tanning
• Operate a studio that provides yoga, Pilates, Zumba, barre, dance classes
• Operate physical training activities indoors such as Cross Fit
• Operate a gymnasium
• Operate a place used for religious worship",2020-04-30,2020-05-15,NA,"Australia","AUS","AU","Provincial",0,"NT",NA,"Restriction and Regulation of Businesses","Restaurants",NA,"This type of business  (""Restaurants"") is allowed to open with conditions","Australia",NA,NA,"Northern Territory",NA,NA,"All Residents (Citizen Residents + Foreign Residents)",NA,NA,"Mandatory (Unspecified/Implied)","Ministry/Department of Health,Provincial/State Government,Police",NA,NA,NA,NA,NA,2020-09-08,2020-09-08 07:33:01
"272",368,"R_21iAlZttl5rSQxAAk",79497,"new_entry","correction",NA,NA,"30/04/2020: From noon May 15 2020, businesses and certain venues must complete a COVID-19 safety plan checklist to ensure they are operating within physically distancing and hygiene guidelines.  [STAGE 2]

Businesses will be able to complete and submit the checklist prior to opening, with health officers making subsequent compliance checks.

In Stage 2, it is permitted to:
• Serve food or beverages in a shopping centre food court
• Operate restaurants and cafes
• Operate a bar, sports or RSL club (alcohol allowed with the consumption of food), excluding gaming activities
• Operate an indoor market
• Operate a beauty therapy salon for (non facial) services, such as nails, massage and tanning
• Operate a studio that provides yoga, Pilates, Zumba, barre, dance classes
• Operate physical training activities indoors such as Cross Fit
• Operate a gymnasium
• Operate a place used for religious worship",2020-04-30,2020-05-15,NA,"Australia","AUS","AU","Provincial",0,"NT",NA,"Restriction and Regulation of Businesses","Bars",NA,"This type of business  (""Bars"") is allowed to open with conditions","Australia",NA,NA,"Northern Territory",NA,NA,"All Residents (Citizen Residents + Foreign Residents)",NA,NA,"Mandatory (Unspecified/Implied)","Ministry/Department of Health,Provincial/State Government,Police",NA,NA,NA,NA,NA,2020-09-08,2020-09-08 07:33:01
"273",369,"R_21iAlZttl5rSQxAEf",79497,"new_entry","correction",NA,NA,"30/04/2020: From noon May 15 2020, businesses and certain venues must complete a COVID-19 safety plan checklist to ensure they are operating within physically distancing and hygiene guidelines.  [STAGE 2]

Businesses will be able to complete and submit the checklist prior to opening, with health officers making subsequent compliance checks.

In Stage 2, it is permitted to:
• Serve food or beverages in a shopping centre food court
• Operate restaurants and cafes
• Operate a bar, sports or RSL club (alcohol allowed with the consumption of food), excluding gaming activities
• Operate an indoor market
• Operate a beauty therapy salon for (non facial) services, such as nails, massage and tanning
• Operate a studio that provides yoga, Pilates, Zumba, barre, dance classes
• Operate physical training activities indoors such as Cross Fit
• Operate a gymnasium
• Operate a place used for religious worship",2020-04-30,2020-05-15,NA,"Australia","AUS","AU","Provincial",0,"NT",NA,"Restriction and Regulation of Businesses","Shopping Centers",NA,"This type of business  (""Shopping Centers"") is allowed to open with conditions","Australia",NA,NA,"Northern Territory",NA,NA,"All Residents (Citizen Residents + Foreign Residents)",NA,NA,"Mandatory (Unspecified/Implied)","Ministry/Department of Health,Provincial/State Government,Police",NA,NA,NA,NA,NA,2020-09-08,2020-09-08 07:33:01
