"","Disease","Date","State","Cases","Rates"
"6505","Rotavirus",2018-11-30,"Qld",67,1.3
"6506","Rubella",2018-11-30,"Qld",0,0
"6507","Rubella congenital",2018-11-30,"Qld",0,0
"6508","Tetanus",2018-11-30,"Qld",0,0
"6509","Varicella zoster (chickenpox)",2018-11-30,"Qld",59,1.2
"6510","Varicella zoster (shingles)",2018-11-30,"Qld",286,5.7
"6511","Varicella zoster (unspecified)",2018-11-30,"Qld",430,8.6
"6512","Barmah Forest virus infection",2018-11-30,"Qld",14,0.3
"6513","Chikungunya virus infection",2018-11-30,"Qld",0,0
"6514","Dengue virus infection",2018-11-30,"Qld",15,0.3
"6515","Flavivirus infection (unspecified)",2018-11-30,"Qld",0,0
"6516","Japanese encephalitis virus infection",2018-11-30,"Qld",0,0
"6517","Malaria",2018-11-30,"Qld",19,0.4
"6518","Murray Valley encephalitis virus infection",2018-11-30,"Qld",0,0
"6519","Ross River virus infection",2018-11-30,"Qld",92,1.8
"6520","West Nile/Kunjin virus infection",2018-11-30,"Qld",0,0
"6521","Anthrax",2018-11-30,"Qld",0,0
"6522","Australian bat lyssavirus infection",2018-11-30,"Qld",0,0
"6523","Brucellosis",2018-11-30,"Qld",1,0
"6524","Leptospirosis",2018-11-30,"Qld",2,0
"6525","Lyssavirus infection (NEC)",2018-11-30,"Qld",0,0
"6526","Ornithosis",2018-11-30,"Qld",0,0
"6527","Q fever",2018-11-30,"Qld",16,0.3
"6528","Tularaemia",2018-11-30,"Qld",0,0
"6529","Hepatitis (NEC)",2020-10-31,"SA",0,0
"6530","Hepatitis B (newly acquired)",2020-10-31,"SA",0,0
"6531","Hepatitis B (unspecified)",2020-10-31,"SA",16,0.9
"6532","Hepatitis C (newly acquired)",2020-10-31,"SA",1,0.1
"6533","Hepatitis C (unspecified)",2020-10-31,"SA",14,0.8
"6534","Hepatitis D",2020-10-31,"SA",0,0
"6535","Botulism",2020-10-31,"SA",0,0
"6536","Campylobacteriosis",2020-10-31,"SA",317,18.1
"6537","Cryptosporidiosis",2020-10-31,"SA",15,0.9
"6538","Haemolytic uraemic syndrome (HUS)",2020-10-31,"SA",0,0
"6539","Hepatitis A",2020-10-31,"SA",0,0
"6540","Hepatitis E",2020-10-31,"SA",0,0
"6541","Listeriosis",2020-10-31,"SA",0,0
"6542","Paratyphoid",2020-10-31,"SA",0,0
"6543","STEC",2020-10-31,"SA",21,1.2
"6544","Salmonellosis",2020-10-31,"SA",63,3.6
"6545","Shigellosis",2020-10-31,"SA",3,0.2
"6546","Typhoid Fever",2020-10-31,"SA",0,0
"6547","Legionellosis",2020-10-31,"SA",10,0.6
"6548","Leprosy",2020-10-31,"SA",0,0
"6549","Meningococcal disease (invasive)",2020-10-31,"SA",1,0.1
"6550","Tuberculosis",2020-10-31,"SA",4,0.2
"6551","COVID-19",2020-10-31,"SA",28,1.6
"6552","Cholera",2020-10-31,"SA",0,0
"6553","Middle East respiratory syndrome coronavirus",2020-10-31,"SA",0,0
"6554","Plague",2020-10-31,"SA",0,0
"6555","Rabies",2020-10-31,"SA",0,0
"6556","Smallpox",2020-10-31,"SA",0,0
"6557","Viral haemorrhagic fever (NEC)",2020-10-31,"SA",0,0
"6558","Yellow fever",2020-10-31,"SA",0,0
"6559","Chlamydial infection",2020-10-31,"SA",447,25.5
"6560","Donovanosis",2020-10-31,"SA",0,0
"6561","Gonococcal infection",2020-10-31,"SA",135,7.7
"6562","Syphilis < 2 years",2020-10-31,"SA",7,0.4
"6563","Syphilis > 2 years or unspecified duration",2020-10-31,"SA",6,0.3
"6564","Syphilis congenital",2020-10-31,"SA",0,0
"6565","Diphtheria",2020-10-31,"SA",0,0
"6566","Haemophilus influenzae type b",2020-10-31,"SA",0,0
"6567","Influenza (laboratory confirmed)",2020-10-31,"SA",1,0.1
"6568","Measles",2020-10-31,"SA",0,0
"6569","Mumps",2020-10-31,"SA",1,0.1
"6570","Pertussis",2020-10-31,"SA",3,0.2
"6571","Pneumococcal disease (invasive)",2020-10-31,"SA",11,0.6
"6572","Poliovirus infection",2020-10-31,"SA",0,0
"6573","Rotavirus",2020-10-31,"SA",20,1.1
"6574","Rubella",2020-10-31,"SA",0,0
"6575","Rubella congenital",2020-10-31,"SA",0,0
"6576","Tetanus",2020-10-31,"SA",0,0
"6577","Varicella zoster (chickenpox)",2020-10-31,"SA",52,3
"6578","Varicella zoster (shingles)",2020-10-31,"SA",211,12
"6579","Varicella zoster (unspecified)",2020-10-31,"SA",102,5.8
"6580","Barmah Forest virus infection",2020-10-31,"SA",0,0
"6581","Chikungunya virus infection",2020-10-31,"SA",0,0
"6582","Dengue virus infection",2020-10-31,"SA",0,0
"6583","Flavivirus infection (unspecified)",2020-10-31,"SA",0,0
"6584","Japanese encephalitis virus infection",2020-10-31,"SA",0,0
"6585","Malaria",2020-10-31,"SA",0,0
"6586","Murray Valley encephalitis virus infection",2020-10-31,"SA",0,0
"6587","Ross River virus infection",2020-10-31,"SA",5,0.3
"6588","West Nile/Kunjin virus infection",2020-10-31,"SA",0,0
"6589","Anthrax",2020-10-31,"SA",0,0
"6590","Australian bat lyssavirus infection",2020-10-31,"SA",0,0
"6591","Brucellosis",2020-10-31,"SA",0,0
"6592","Leptospirosis",2020-10-31,"SA",0,0
"6593","Lyssavirus infection (NEC)",2020-10-31,"SA",0,0
"6594","Ornithosis",2020-10-31,"SA",0,0
"6595","Q fever",2020-10-31,"SA",2,0.1
"6596","Tularaemia",2020-10-31,"SA",0,0
"6597","Hepatitis (NEC)",2020-09-30,"SA",0,0
"6598","Hepatitis B (newly acquired)",2020-09-30,"SA",0,0
"6599","Hepatitis B (unspecified)",2020-09-30,"SA",15,0.9
"6600","Hepatitis C (newly acquired)",2020-09-30,"SA",1,0.1
"6601","Hepatitis C (unspecified)",2020-09-30,"SA",27,1.5
"6602","Hepatitis D",2020-09-30,"SA",0,0
"6603","Botulism",2020-09-30,"SA",0,0
"6604","Campylobacteriosis",2020-09-30,"SA",241,13.8
"6605","Cryptosporidiosis",2020-09-30,"SA",12,0.7
"6606","Haemolytic uraemic syndrome (HUS)",2020-09-30,"SA",0,0
"6607","Hepatitis A",2020-09-30,"SA",0,0
"6608","Hepatitis E",2020-09-30,"SA",0,0
"6609","Listeriosis",2020-09-30,"SA",0,0
"6610","Paratyphoid",2020-09-30,"SA",0,0
"6611","STEC",2020-09-30,"SA",16,0.9
"6612","Salmonellosis",2020-09-30,"SA",35,2
"6613","Shigellosis",2020-09-30,"SA",4,0.2
"6614","Typhoid Fever",2020-09-30,"SA",0,0
"6615","Legionellosis",2020-09-30,"SA",3,0.2
"6616","Leprosy",2020-09-30,"SA",0,0
"6617","Meningococcal disease (invasive)",2020-09-30,"SA",0,0
"6618","Tuberculosis",2020-09-30,"SA",9,0.5
"6619","COVID-19",2020-09-30,"SA",10,0.6
"6620","Cholera",2020-09-30,"SA",0,0
"6621","Middle East respiratory syndrome coronavirus",2020-09-30,"SA",0,0
"6622","Plague",2020-09-30,"SA",0,0
"6623","Rabies",2020-09-30,"SA",0,0
"6624","Smallpox",2020-09-30,"SA",0,0
"6625","Viral haemorrhagic fever (NEC)",2020-09-30,"SA",0,0
"6626","Yellow fever",2020-09-30,"SA",0,0
"6627","Chlamydial infection",2020-09-30,"SA",435,24.8
"6628","Donovanosis",2020-09-30,"SA",0,0
"6629","Gonococcal infection",2020-09-30,"SA",159,9.1
"6630","Syphilis < 2 years",2020-09-30,"SA",6,0.3
"6631","Syphilis > 2 years or unspecified duration",2020-09-30,"SA",1,0.1
"6632","Syphilis congenital",2020-09-30,"SA",1,0.1
"6633","Diphtheria",2020-09-30,"SA",0,0
"6634","Haemophilus influenzae type b",2020-09-30,"SA",0,0
"6635","Influenza (laboratory confirmed)",2020-09-30,"SA",1,0.1
"6636","Measles",2020-09-30,"SA",0,0
"6637","Mumps",2020-09-30,"SA",1,0.1
"6638","Pertussis",2020-09-30,"SA",4,0.2
"6639","Pneumococcal disease (invasive)",2020-09-30,"SA",8,0.5
"6640","Poliovirus infection",2020-09-30,"SA",0,0
"6641","Rotavirus",2020-09-30,"SA",23,1.3
"6642","Rubella",2020-09-30,"SA",0,0
"6643","Rubella congenital",2020-09-30,"SA",0,0
"6644","Tetanus",2020-09-30,"SA",0,0
"6645","Varicella zoster (chickenpox)",2020-09-30,"SA",57,3.3
"6646","Varicella zoster (shingles)",2020-09-30,"SA",198,11.3
"6647","Varicella zoster (unspecified)",2020-09-30,"SA",110,6.3
"6648","Barmah Forest virus infection",2020-09-30,"SA",2,0.1
"6649","Chikungunya virus infection",2020-09-30,"SA",0,0
"6650","Dengue virus infection",2020-09-30,"SA",0,0
"6651","Flavivirus infection (unspecified)",2020-09-30,"SA",0,0
"6652","Japanese encephalitis virus infection",2020-09-30,"SA",0,0
"6653","Malaria",2020-09-30,"SA",0,0
"6654","Murray Valley encephalitis virus infection",2020-09-30,"SA",0,0
"6655","Ross River virus infection",2020-09-30,"SA",3,0.2
"6656","West Nile/Kunjin virus infection",2020-09-30,"SA",0,0
"6657","Anthrax",2020-09-30,"SA",0,0
"6658","Australian bat lyssavirus infection",2020-09-30,"SA",0,0
"6659","Brucellosis",2020-09-30,"SA",0,0
"6660","Leptospirosis",2020-09-30,"SA",0,0
"6661","Lyssavirus infection (NEC)",2020-09-30,"SA",0,0
"6662","Ornithosis",2020-09-30,"SA",0,0
"6663","Q fever",2020-09-30,"SA",0,0
"6664","Tularaemia",2020-09-30,"SA",0,0
"6665","Hepatitis (NEC)",2020-08-31,"SA",0,0
"6666","Hepatitis B (newly acquired)",2020-08-31,"SA",0,0
"6667","Hepatitis B (unspecified)",2020-08-31,"SA",21,1.2
"6668","Hepatitis C (newly acquired)",2020-08-31,"SA",1,0.1
"6669","Hepatitis C (unspecified)",2020-08-31,"SA",20,1.1
"6670","Hepatitis D",2020-08-31,"SA",1,0.1
"6671","Botulism",2020-08-31,"SA",0,0
"6672","Campylobacteriosis",2020-08-31,"SA",218,12.4
"6673","Cryptosporidiosis",2020-08-31,"SA",15,0.9
"6674","Haemolytic uraemic syndrome (HUS)",2020-08-31,"SA",1,0.1
"6675","Hepatitis A",2020-08-31,"SA",0,0
"6676","Hepatitis E",2020-08-31,"SA",0,0
"6677","Listeriosis",2020-08-31,"SA",0,0
"6678","Paratyphoid",2020-08-31,"SA",0,0
"6679","STEC",2020-08-31,"SA",18,1
"6680","Salmonellosis",2020-08-31,"SA",33,1.9
"6681","Shigellosis",2020-08-31,"SA",3,0.2
"6682","Typhoid Fever",2020-08-31,"SA",0,0
"6683","Legionellosis",2020-08-31,"SA",2,0.1
"6684","Leprosy",2020-08-31,"SA",0,0
"6685","Meningococcal disease (invasive)",2020-08-31,"SA",1,0.1
"6686","Tuberculosis",2020-08-31,"SA",7,0.4
"6687","COVID-19",2020-08-31,"SA",9,0.5
"6688","Cholera",2020-08-31,"SA",0,0
"6689","Middle East respiratory syndrome coronavirus",2020-08-31,"SA",0,0
"6690","Plague",2020-08-31,"SA",0,0
"6691","Rabies",2020-08-31,"SA",0,0
"6692","Smallpox",2020-08-31,"SA",0,0
"6693","Viral haemorrhagic fever (NEC)",2020-08-31,"SA",0,0
"6694","Yellow fever",2020-08-31,"SA",0,0
"6695","Chlamydial infection",2020-08-31,"SA",435,24.8
"6696","Donovanosis",2020-08-31,"SA",0,0
"6697","Gonococcal infection",2020-08-31,"SA",129,7.4
"6698","Syphilis < 2 years",2020-08-31,"SA",9,0.5
"6699","Syphilis > 2 years or unspecified duration",2020-08-31,"SA",10,0.6
"6700","Syphilis congenital",2020-08-31,"SA",0,0
"6701","Diphtheria",2020-08-31,"SA",0,0
"6702","Haemophilus influenzae type b",2020-08-31,"SA",1,0.1
"6703","Influenza (laboratory confirmed)",2020-08-31,"SA",3,0.2
"6704","Measles",2020-08-31,"SA",0,0
"6705","Mumps",2020-08-31,"SA",1,0.1
"6706","Pertussis",2020-08-31,"SA",5,0.3
"6707","Pneumococcal disease (invasive)",2020-08-31,"SA",16,0.9
"6708","Poliovirus infection",2020-08-31,"SA",0,0
"6709","Rotavirus",2020-08-31,"SA",19,1.1
"6710","Rubella",2020-08-31,"SA",0,0
"6711","Rubella congenital",2020-08-31,"SA",0,0
"6712","Tetanus",2020-08-31,"SA",0,0
"6713","Varicella zoster (chickenpox)",2020-08-31,"SA",40,2.3
"6714","Varicella zoster (shingles)",2020-08-31,"SA",231,13.2
"6715","Varicella zoster (unspecified)",2020-08-31,"SA",87,5
"6716","Barmah Forest virus infection",2020-08-31,"SA",1,0.1
"6717","Chikungunya virus infection",2020-08-31,"SA",0,0
"6718","Dengue virus infection",2020-08-31,"SA",0,0
"6719","Flavivirus infection (unspecified)",2020-08-31,"SA",0,0
"6720","Japanese encephalitis virus infection",2020-08-31,"SA",0,0
"6721","Malaria",2020-08-31,"SA",1,0.1
"6722","Murray Valley encephalitis virus infection",2020-08-31,"SA",0,0
"6723","Ross River virus infection",2020-08-31,"SA",3,0.2
"6724","West Nile/Kunjin virus infection",2020-08-31,"SA",0,0
"6725","Anthrax",2020-08-31,"SA",0,0
"6726","Australian bat lyssavirus infection",2020-08-31,"SA",0,0
"6727","Brucellosis",2020-08-31,"SA",0,0
"6728","Leptospirosis",2020-08-31,"SA",0,0
"6729","Lyssavirus infection (NEC)",2020-08-31,"SA",0,0
"6730","Ornithosis",2020-08-31,"SA",0,0
"6731","Q fever",2020-08-31,"SA",2,0.1
"6732","Tularaemia",2020-08-31,"SA",0,0
"6733","Hepatitis (NEC)",2020-07-31,"SA",0,0
"6734","Hepatitis B (newly acquired)",2020-07-31,"SA",0,0
"6735","Hepatitis B (unspecified)",2020-07-31,"SA",30,1.7
"6736","Hepatitis C (newly acquired)",2020-07-31,"SA",1,0.1
"6737","Hepatitis C (unspecified)",2020-07-31,"SA",17,1
"6738","Hepatitis D",2020-07-31,"SA",1,0.1
"6739","Botulism",2020-07-31,"SA",0,0
"6740","Campylobacteriosis",2020-07-31,"SA",225,12.8
"6741","Cryptosporidiosis",2020-07-31,"SA",10,0.6
"6742","Haemolytic uraemic syndrome (HUS)",2020-07-31,"SA",0,0
"6743","Hepatitis A",2020-07-31,"SA",0,0
"6744","Hepatitis E",2020-07-31,"SA",0,0
"6745","Listeriosis",2020-07-31,"SA",0,0
"6746","Paratyphoid",2020-07-31,"SA",0,0
"6747","STEC",2020-07-31,"SA",8,0.5
"6748","Salmonellosis",2020-07-31,"SA",32,1.8
"6749","Shigellosis",2020-07-31,"SA",6,0.3
"6750","Typhoid Fever",2020-07-31,"SA",0,0
"6751","Legionellosis",2020-07-31,"SA",1,0.1
"6752","Leprosy",2020-07-31,"SA",0,0
"6753","Meningococcal disease (invasive)",2020-07-31,"SA",0,0
"6754","Tuberculosis",2020-07-31,"SA",7,0.4
"6755","COVID-19",2020-07-31,"SA",11,0.6
"6756","Cholera",2020-07-31,"SA",0,0
"6757","Middle East respiratory syndrome coronavirus",2020-07-31,"SA",0,0
"6758","Plague",2020-07-31,"SA",0,0
"6759","Rabies",2020-07-31,"SA",0,0
"6760","Smallpox",2020-07-31,"SA",0,0
"6761","Viral haemorrhagic fever (NEC)",2020-07-31,"SA",0,0
"6762","Yellow fever",2020-07-31,"SA",0,0
"6763","Chlamydial infection",2020-07-31,"SA",498,28.4
"6764","Donovanosis",2020-07-31,"SA",0,0
"6765","Gonococcal infection",2020-07-31,"SA",126,7.2
"6766","Syphilis < 2 years",2020-07-31,"SA",9,0.5
"6767","Syphilis > 2 years or unspecified duration",2020-07-31,"SA",12,0.7
"6768","Syphilis congenital",2020-07-31,"SA",0,0
"6769","Diphtheria",2020-07-31,"SA",0,0
"6770","Haemophilus influenzae type b",2020-07-31,"SA",0,0
"6771","Influenza (laboratory confirmed)",2020-07-31,"SA",17,1
"6772","Measles",2020-07-31,"SA",0,0
"6773","Mumps",2020-07-31,"SA",1,0.1
"6774","Pertussis",2020-07-31,"SA",19,1.1
"6775","Pneumococcal disease (invasive)",2020-07-31,"SA",14,0.8
"6776","Poliovirus infection",2020-07-31,"SA",0,0
"6777","Rotavirus",2020-07-31,"SA",24,1.4
"6778","Rubella",2020-07-31,"SA",0,0
"6779","Rubella congenital",2020-07-31,"SA",0,0
"6780","Tetanus",2020-07-31,"SA",0,0
"6781","Varicella zoster (chickenpox)",2020-07-31,"SA",29,1.7
"6782","Varicella zoster (shingles)",2020-07-31,"SA",311,17.7
"6783","Varicella zoster (unspecified)",2020-07-31,"SA",30,1.7
"6784","Barmah Forest virus infection",2020-07-31,"SA",1,0.1
"6785","Chikungunya virus infection",2020-07-31,"SA",0,0
"6786","Dengue virus infection",2020-07-31,"SA",0,0
"6787","Flavivirus infection (unspecified)",2020-07-31,"SA",0,0
"6788","Japanese encephalitis virus infection",2020-07-31,"SA",0,0
"6789","Malaria",2020-07-31,"SA",0,0
"6790","Murray Valley encephalitis virus infection",2020-07-31,"SA",0,0
"6791","Ross River virus infection",2020-07-31,"SA",4,0.2
"6792","West Nile/Kunjin virus infection",2020-07-31,"SA",0,0
"6793","Anthrax",2020-07-31,"SA",0,0
"6794","Australian bat lyssavirus infection",2020-07-31,"SA",0,0
"6795","Brucellosis",2020-07-31,"SA",0,0
"6796","Leptospirosis",2020-07-31,"SA",0,0
"6797","Lyssavirus infection (NEC)",2020-07-31,"SA",0,0
"6798","Ornithosis",2020-07-31,"SA",0,0
"6799","Q fever",2020-07-31,"SA",1,0.1
"6800","Tularaemia",2020-07-31,"SA",0,0
"6801","Hepatitis (NEC)",2020-06-30,"SA",0,0
"6802","Hepatitis B (newly acquired)",2020-06-30,"SA",1,0.1
"6803","Hepatitis B (unspecified)",2020-06-30,"SA",19,1.1
"6804","Hepatitis C (newly acquired)",2020-06-30,"SA",0,0
"6805","Hepatitis C (unspecified)",2020-06-30,"SA",21,1.2
"6806","Hepatitis D",2020-06-30,"SA",0,0
"6807","Botulism",2020-06-30,"SA",0,0
"6808","Campylobacteriosis",2020-06-30,"SA",242,13.8
"6809","Cryptosporidiosis",2020-06-30,"SA",5,0.3
"6810","Haemolytic uraemic syndrome (HUS)",2020-06-30,"SA",0,0
"6811","Hepatitis A",2020-06-30,"SA",0,0
"6812","Hepatitis E",2020-06-30,"SA",0,0
"6813","Listeriosis",2020-06-30,"SA",0,0
"6814","Paratyphoid",2020-06-30,"SA",0,0
"6815","STEC",2020-06-30,"SA",12,0.7
"6816","Salmonellosis",2020-06-30,"SA",30,1.7
"6817","Shigellosis",2020-06-30,"SA",4,0.2
"6818","Typhoid Fever",2020-06-30,"SA",0,0
"6819","Legionellosis",2020-06-30,"SA",6,0.3
"6820","Leprosy",2020-06-30,"SA",0,0
"6821","Meningococcal disease (invasive)",2020-06-30,"SA",0,0
"6822","Tuberculosis",2020-06-30,"SA",5,0.3
"6823","COVID-19",2020-06-30,"SA",3,0.2
"6824","Cholera",2020-06-30,"SA",0,0
"6825","Middle East respiratory syndrome coronavirus",2020-06-30,"SA",0,0
"6826","Plague",2020-06-30,"SA",0,0
"6827","Rabies",2020-06-30,"SA",0,0
"6828","Smallpox",2020-06-30,"SA",0,0
"6829","Viral haemorrhagic fever (NEC)",2020-06-30,"SA",0,0
"6830","Yellow fever",2020-06-30,"SA",0,0
"6831","Chlamydial infection",2020-06-30,"SA",444,25.3
"6832","Donovanosis",2020-06-30,"SA",0,0
"6833","Gonococcal infection",2020-06-30,"SA",151,8.6
"6834","Syphilis < 2 years",2020-06-30,"SA",4,0.2
"6835","Syphilis > 2 years or unspecified duration",2020-06-30,"SA",8,0.5
"6836","Syphilis congenital",2020-06-30,"SA",0,0
"6837","Diphtheria",2020-06-30,"SA",0,0
"6838","Haemophilus influenzae type b",2020-06-30,"SA",0,0
"6839","Influenza (laboratory confirmed)",2020-06-30,"SA",18,1
"6840","Measles",2020-06-30,"SA",0,0
"6841","Mumps",2020-06-30,"SA",1,0.1
"6842","Pertussis",2020-06-30,"SA",19,1.1
"6843","Pneumococcal disease (invasive)",2020-06-30,"SA",10,0.6
"6844","Poliovirus infection",2020-06-30,"SA",0,0
"6845","Rotavirus",2020-06-30,"SA",13,0.7
"6846","Rubella",2020-06-30,"SA",0,0
"6847","Rubella congenital",2020-06-30,"SA",0,0
"6848","Tetanus",2020-06-30,"SA",0,0
"6849","Varicella zoster (chickenpox)",2020-06-30,"SA",36,2.1
"6850","Varicella zoster (shingles)",2020-06-30,"SA",280,16
"6851","Varicella zoster (unspecified)",2020-06-30,"SA",10,0.6
"6852","Barmah Forest virus infection",2020-06-30,"SA",0,0
"6853","Chikungunya virus infection",2020-06-30,"SA",0,0
"6854","Dengue virus infection",2020-06-30,"SA",0,0
"6855","Flavivirus infection (unspecified)",2020-06-30,"SA",0,0
"6856","Japanese encephalitis virus infection",2020-06-30,"SA",0,0
"6857","Malaria",2020-06-30,"SA",0,0
"6858","Murray Valley encephalitis virus infection",2020-06-30,"SA",0,0
"6859","Ross River virus infection",2020-06-30,"SA",1,0.1
"6860","West Nile/Kunjin virus infection",2020-06-30,"SA",0,0
"6861","Anthrax",2020-06-30,"SA",0,0
"6862","Australian bat lyssavirus infection",2020-06-30,"SA",0,0
"6863","Brucellosis",2020-06-30,"SA",0,0
"6864","Leptospirosis",2020-06-30,"SA",1,0.1
"6865","Lyssavirus infection (NEC)",2020-06-30,"SA",0,0
"6866","Ornithosis",2020-06-30,"SA",0,0
"6867","Q fever",2020-06-30,"SA",1,0.1
"6868","Tularaemia",2020-06-30,"SA",0,0
"6869","Hepatitis (NEC)",2020-05-31,"SA",0,0
"6870","Hepatitis B (newly acquired)",2020-05-31,"SA",0,0
"6871","Hepatitis B (unspecified)",2020-05-31,"SA",18,1
"6872","Hepatitis C (newly acquired)",2020-05-31,"SA",0,0
"6873","Hepatitis C (unspecified)",2020-05-31,"SA",16,0.9
"6874","Hepatitis D",2020-05-31,"SA",0,0
"6875","Botulism",2020-05-31,"SA",0,0
"6876","Campylobacteriosis",2020-05-31,"SA",206,11.8
"6877","Cryptosporidiosis",2020-05-31,"SA",13,0.7
"6878","Haemolytic uraemic syndrome (HUS)",2020-05-31,"SA",0,0
"6879","Hepatitis A",2020-05-31,"SA",0,0
"6880","Hepatitis E",2020-05-31,"SA",0,0
"6881","Listeriosis",2020-05-31,"SA",0,0
"6882","Paratyphoid",2020-05-31,"SA",0,0
"6883","STEC",2020-05-31,"SA",16,0.9
"6884","Salmonellosis",2020-05-31,"SA",48,2.7
"6885","Shigellosis",2020-05-31,"SA",8,0.5
"6886","Typhoid Fever",2020-05-31,"SA",0,0
"6887","Legionellosis",2020-05-31,"SA",10,0.6
"6888","Leprosy",2020-05-31,"SA",0,0
"6889","Meningococcal disease (invasive)",2020-05-31,"SA",0,0
"6890","Tuberculosis",2020-05-31,"SA",6,0.3
"6891","COVID-19",2020-05-31,"SA",1,0.1
"6892","Cholera",2020-05-31,"SA",0,0
"6893","Middle East respiratory syndrome coronavirus",2020-05-31,"SA",0,0
"6894","Plague",2020-05-31,"SA",0,0
"6895","Rabies",2020-05-31,"SA",0,0
"6896","Smallpox",2020-05-31,"SA",0,0
"6897","Viral haemorrhagic fever (NEC)",2020-05-31,"SA",0,0
"6898","Yellow fever",2020-05-31,"SA",0,0
"6899","Chlamydial infection",2020-05-31,"SA",470,26.8
"6900","Donovanosis",2020-05-31,"SA",0,0
"6901","Gonococcal infection",2020-05-31,"SA",128,7.3
"6902","Syphilis < 2 years",2020-05-31,"SA",10,0.6
"6903","Syphilis > 2 years or unspecified duration",2020-05-31,"SA",5,0.3
"6904","Syphilis congenital",2020-05-31,"SA",0,0
"6905","Diphtheria",2020-05-31,"SA",0,0
"6906","Haemophilus influenzae type b",2020-05-31,"SA",0,0
"6907","Influenza (laboratory confirmed)",2020-05-31,"SA",35,2
"6908","Measles",2020-05-31,"SA",0,0
"6909","Mumps",2020-05-31,"SA",0,0
"6910","Pertussis",2020-05-31,"SA",38,2.2
"6911","Pneumococcal disease (invasive)",2020-05-31,"SA",1,0.1
"6912","Poliovirus infection",2020-05-31,"SA",0,0
"6913","Rotavirus",2020-05-31,"SA",24,1.4
"6914","Rubella",2020-05-31,"SA",0,0
"6915","Rubella congenital",2020-05-31,"SA",0,0
"6916","Tetanus",2020-05-31,"SA",0,0
"6917","Varicella zoster (chickenpox)",2020-05-31,"SA",29,1.7
"6918","Varicella zoster (shingles)",2020-05-31,"SA",286,16.3
"6919","Varicella zoster (unspecified)",2020-05-31,"SA",7,0.4
"6920","Barmah Forest virus infection",2020-05-31,"SA",0,0
"6921","Chikungunya virus infection",2020-05-31,"SA",0,0
"6922","Dengue virus infection",2020-05-31,"SA",0,0
"6923","Flavivirus infection (unspecified)",2020-05-31,"SA",0,0
"6924","Japanese encephalitis virus infection",2020-05-31,"SA",0,0
"6925","Malaria",2020-05-31,"SA",1,0.1
"6926","Murray Valley encephalitis virus infection",2020-05-31,"SA",0,0
"6927","Ross River virus infection",2020-05-31,"SA",2,0.1
"6928","West Nile/Kunjin virus infection",2020-05-31,"SA",0,0
"6929","Anthrax",2020-05-31,"SA",0,0
"6930","Australian bat lyssavirus infection",2020-05-31,"SA",0,0
"6931","Brucellosis",2020-05-31,"SA",0,0
"6932","Leptospirosis",2020-05-31,"SA",0,0
"6933","Lyssavirus infection (NEC)",2020-05-31,"SA",0,0
"6934","Ornithosis",2020-05-31,"SA",0,0
"6935","Q fever",2020-05-31,"SA",2,0.1
"6936","Tularaemia",2020-05-31,"SA",0,0
"6937","Hepatitis (NEC)",2020-04-30,"SA",0,0
"6938","Hepatitis B (newly acquired)",2020-04-30,"SA",0,0
"6939","Hepatitis B (unspecified)",2020-04-30,"SA",16,0.9
"6940","Hepatitis C (newly acquired)",2020-04-30,"SA",1,0.1
"6941","Hepatitis C (unspecified)",2020-04-30,"SA",13,0.7
"6942","Hepatitis D",2020-04-30,"SA",1,0.1
"6943","Botulism",2020-04-30,"SA",0,0
"6944","Campylobacteriosis",2020-04-30,"SA",133,7.6
"6945","Cryptosporidiosis",2020-04-30,"SA",10,0.6
"6946","Haemolytic uraemic syndrome (HUS)",2020-04-30,"SA",0,0
